26515,28040
23088,24721
16724,24051
14845,20302
16983,27825
18460,20775
3146,15737
10561,20163
21926,23900
17407,19284
18935,19608
26073,27502
17901,18981
21539,21635
13959,22210
12973,24890
22886,26428
648,19109
10036,17491
28901,29012
22931,29975
24996,26735
2840,25174
25107,27625
7938,13186
21112,22219
12922,23563
11791,13089
15792,18030
18431,28795
21228,22875
9551,27035
6185,15123
14662,18959
13314,17895
23127,25656
22409,25435
20738,28412
9667,18084
28707,29988
13431,13581
6079,15319
10257,20701
23857,25703
1931,21816
4201,29908
3575,18377
24881,26363
21152,28506
8595,16674
18270,18536
4507,16241
16438,23850
10661,12745
14656,28098
25871,28117
12128,24395
19425,26688
9555,18470
3488,28463
23744,29967
27824,28424
1514,6207
9738,27303
17425,28975
8960,28766
1215,25472
3619,17103
29261,29307
2439,4771
14514,18793
15281,28403
26708,27242
8635,24002
27336,28648
4585,13166
24414,28598
19243,27274
25004,27377
21051,27707
14383,19183
28867,29292
14717,18483
29578,29717
23678,27229
18991,23082
18414,26950
28283,29601
19711,23038
18527,20470
29049,29798
8287,14127
29720,29735
23691,28623
11545,19818
5962,24803
15487,16393
22825,27078
28291,28991
15689,22023
17967,18637
26787,29134
13313,25159
2655,23270
25284,25525
9764,16958
28685,29384
2042,24150
17470,24955
9109,24856
25501,27893
19024,26460
15756,29470
5224,8906
26618,26899
3639,28496
13813,21860
9061,21475
26627,28286
23457,24091
21666,29100
19656,23007
7380,24103
24649,27038
10476,26292
29566,29864
25194,26550
9209,15022
27891,29854
15965,23009
3119,8203
15756,23371
25514,26804
27779,29418
18658,26224
26437,29001
28305,28988
3370,27661
19483,23458
21786,28052
475,23802
28912,29300
11664,19610
26600,28071
2257,23995
5097,21872
17161,29356
18187,21700
22597,23854
4645,5166
29025,29060
28797,29522
4329,7566
13665,21038
13369,14439
29185,29672
19300,24244
9011,29428
24994,25520
4205,13876
24840,24907
15176,25790
13593,26779
23104,26385
11530,23593
15714,29521
8418,12490
11887,24755
17540,23132
29005,29381
10198,10245
25691,27811
14373,27871
13403,17903
6896,19439
5979,23191
19852,25389
9796,25992
16614,25487
29975,29986
9725,24482
28476,29819
13847,29876
1933,24037
29010,29689
28171,29780
13141,21380
4560,5159
13173,17960
19061,28683
12831,28961
1061,19539
10614,28749
630,6137
28477,28601
16215,20333
15755,27083
1410,24921
16922,18420
6054,6451
1749,19917
3271,29575
1321,16030
28896,29899
27822,28826
24810,29824
5888,17428
1360,4835
952,23685
3379,25982
13474,14298
23336,25548
17483,27214
9500,24986
10117,10615
17042,22218
6011,18803
19272,24952
19202,25209
12307,20491
15699,18707
7876,20362
3589,25880
21311,25603
11944,18643
25504,27154
21448,28911
16269,19972
14958,18217
540,11094
29393,29719
19935,24104
13916,17211
19373,28807
588,27351
12697,28040
487,29807
12881,29560
1688,5095
12675,15633
666,4183
22891,25696
12589,24918
7932,13572
25199,29402
129,576
20543,21064
28234,28516
24964,26603
28687,28921
24058,27646
6518,26824
4012,18722
25048,28222
16464,23383
29630,29945
14544,21950
20988,25719
23152,24391
20330,21989
27407,28823
11406,20731
9250,21832
14729,16721
12936,28143
19116,22636
12648,27215
13875,26345
21977,27719
25331,29878
9037,28724
27074,27509
23242,29582
12833,20637
4829,21899
22406,29465
23137,24869
8871,19858
22105,26709
8993,11581
4486,20769
16349,24313
8400,16148
19105,29263
20592,22630
8497,26895
27480,29982
16689,24386
45,28762
19980,29377
18644,26081
7905,22573
6183,11985
15211,23639
7680,22607
28392,28519
10739,17213
14804,29228
10201,19147
7051,15563
21783,27755
2237,22498
13022,19183
4437,7194
27010,29141
7086,24267
9018,29350
12473,20892
23456,23853
11598,27005
781,20456
17082,22947
28541,29471
372,21563
1473,26413
1742,18581
19110,29983
232,26531
24497,29284
2679,21180
13411,25432
13529,28868
22688,28174
2662,26941
15014,24601
10359,24704
3992,21947
4081,11249
14164,21116
26098,26762
25306,27182
22813,22901
21240,22110
22154,27291
12474,29800
8834,28208
3607,15892
25096,28091
12717,18884
17060,23704
29465,29989
17518,20387
21342,21648
15416,23952
15020,19431
28176,29057
11662,17826
16801,27071
2559,13231
20816,28490
14353,29946
6983,17237
17960,25345
14715,25759
2527,18928
23356,24165
12866,28429
24781,26057
4236,18542
22221,26724
3333,15314
17509,21906
1145,12845
17192,25895
5388,27739
17710,25560
19523,20797
28285,29561
20925,29424
1413,26479
19261,24467
17956,20524
29766,29853
14527,15531
22540,24696
23761,27518
11818,15572
5442,22959
5756,21262
4194,22301
26095,26537
740,29670
13545,18040
15270,27219
3328,13411
23454,27853
28712,29551
29435,29908
26519,27802
2407,17328
19799,28756
22822,25173
28927,29630
22689,29892
28066,28470
27566,28415
17577,17669
28002,29897
18922,21969
12089,20050
24137,28480
14438,29158
7451,15079
14062,20494
19834,28266
27630,28409
9464,25722
13997,22549
14917,19583
6990,14888
8390,16250
5288,6227
9158,11639
13113,27792
9566,13544
26953,27740
664,9961
17336,28441
29318,29733
13378,21439
24161,24301
4696,24126
15469,28257
4353,9542
22179,25692
18217,19401
9797,22924
19855,29686
6097,21726
1965,7320
12312,17800
5913,11358
1892,19675
13006,23019
27310,29482
20429,27906
29420,29449
13014,26812
2753,12829
24063,25890
12358,23230
15507,28568
17427,24856
10895,28103
25077,26337
28931,29930
17192,24490
18850,26796
20758,21744
26127,29082
20934,28686
24361,28845
14999,22314
23734,24452
5934,10146
12633,29863
12333,29971
196,13163
12607,24036
18855,29442
24124,25479
22666,29359
21112,29273
791,19175
8916,22192
4312,21085
28624,28839
2124,6077
12068,15936
27679,28001
24764,24775
2662,22126
21378,28835
25562,26360
22046,25288
29439,29496
19331,19340
13353,21656
10669,26776
19830,25034
19143,27457
18753,21085
25428,25723
20967,22027
1338,22214
12286,19506
20937,28977
19393,29546
26441,29034
12240,27861
7573,18431
16469,17972
29965,29975
27132,27624
26501,27496
3018,27621
27769,29564
9112,17194
10512,23234
11199,15060
3878,25446
19113,24054
23845,23896
9382,28484
29396,29622
19303,22518
1661,9898
1999,2054
4817,9769
15500,24918
28310,29396
24154,27697
13797,29165
16878,24734
508,18347
26509,26908
21258,23783
24375,28265
652,17586
8726,21915
4800,5295
13768,16801
10651,27615
14810,18280
14693,16676
1446,7633
29764,29927
13010,21866
13568,24249
18178,19992
19848,22052
18263,21094
29893,29983
12218,15218
7553,14120
20190,26932
27298,28366
23801,26779
21357,29888
11895,27616
13853,23441
20800,27260
10741,29258
19503,24530
9790,26365
20230,20956
17885,23558
9600,15775
17057,17420
19771,23487
27311,29144
26693,29743
21291,25828
18565,29236
13252,19401
1190,5717
8868,22264
12327,21937
3379,5806
8789,9359
29583,29982
24107,24945
8516,21457
28830,28907
4656,17163
22684,27612
28236,28736
21740,25432
28567,29021
22364,27592
17365,17519
13827,26969
28524,29138
7914,27343
10897,15772
17310,28735
4559,20594
22344,25242
13484,17000
18404,25506
10456,10914
5350,10097
4890,11528
4190,26743
386,26136
14086,15434
19897,22630
5312,6341
20949,27751
10170,24483
7760,15315
21097,29257
8340,9138
2704,19585
5697,7422
359,2022
9495,18906
19473,27276
5221,9464
16848,29379
24263,29262
16155,26548
15898,27854
29379,29793
23824,27150
12176,13466
6792,20221
23562,29232
18554,18568
26880,28235
22653,24732
999,27116
29084,29865
12558,28616
23232,29917
9470,19020
15631,19010
2653,16612
20390,22942
19,5176
4215,7825
14135,26278
14876,22084
9213,29677
13512,20402
10011,19781
14008,25588
3609,29421
7641,27839
17743,28549
2684,9548
10626,15616
21243,25635
29748,29959
5812,6052
19715,21589
25135,29895
21598,26857
21317,22523
24358,25458
6655,17860
11145,18638
20178,25811
3864,24305
7832,24971
14619,23424
233,29263
24493,26188
29851,29961
3742,8514
9712,21913
24067,29980
3483,12815
10463,29012
2667,7070
6136,12323
19234,23279
2240,25319
15858,20519
5019,14016
13901,21393
9841,17589
16587,24564
13503,23492
24893,29649
24251,25358
11051,28923
12916,18128
17968,19039
5211,8923
8169,12684
5763,21886
17167,20321
12106,26813
20954,24456
23877,24118
15230,21237
280,13457
28278,29216
19070,29546
11258,14365
12110,13145
29928,29930
28089,28286
25953,29713
5292,24183
6383,18185
21009,23912
19729,28845
23096,25300
29446,29755
25543,29387
28838,29194
17956,29642
14147,19233
29725,29873
5137,5898
25673,26272
26475,29142
23844,28779
26546,27555
2387,27236
117,19570
22359,23258
8805,12163
28338,29872
4392,13579
19601,20118
10952,15656
6470,25767
8834,16833
14264,23247
3430,18928
18655,23763
10453,11573
23904,23996
11657,16070
1457,9790
3807,25089
17790,22002
27605,28571
7825,10131
14274,16499
12850,25725
23069,26748
4112,26129
22856,22898
4964,5062
7614,24311
3829,26711
24915,29734
2143,3747
727,17994
9301,11869
6423,25348
27810,28736
22197,26127
8846,17538
22132,23883
22901,27176
1086,20531
5924,15517
11148,17490
7905,22923
10560,24034
3662,23886
9186,27907
15424,25833
22059,27760
17889,23009
29670,29974
15627,29402
19616,21126
28260,29407
12738,16848
20692,28728
4335,7596
21093,29336
23652,26478
18661,19545
25787,28968
1229,8796
27150,28881
5558,6997
24212,27624
10730,21766
27755,28327
13982,21271
13704,23773
25851,28649
4835,11627
18500,21495
28014,28644
11497,24065
26436,28161
12889,28137
25300,26381
25322,27409
24998,25189
2678,9046
23450,29815
7570,27976
20116,22537
25189,27530
7057,15611
11022,15237
17975,25044
22895,26008
3356,15213
22364,24128
6981,17595
456,27246
4099,6414
20597,22727
477,3314
22251,26688
12331,29790
26071,27728
14146,20544
17107,27232
22960,29953
9889,14437
9607,18221
386,5364
6914,11181
10660,29847
8309,22899
