29355,29832
7107,9097
7094,10324
25396,28611
14332,25746
3654,7823
1826,18667
5485,5588
11681,21343
26881,27801
24818,29795
4743,7499
29103,29895
3934,9934
4822,14028
5014,22325
11297,12326
13961,23145
22785,28939
21393,24212
25349,28798
4834,22187
17494,22955
13503,13512
17641,25955
2173,29520
28093,28856
14209,25636
23397,25133
26556,26597
22514,24569
18670,28777
8869,20946
1858,11350
27877,28187
25944,26831
27784,28882
15426,24454
8997,15179
28690,29751
790,14987
27314,28491
20420,24444
12504,24987
28160,29013
7979,9850
29418,29670
20376,21167
18917,21414
24289,25144
2610,11157
22836,23866
6318,8585
26253,28305
206,25799
10542,21880
19189,21776
15229,24655
769,17216
2843,19465
3339,13002
26068,28025
29293,29771
5807,13887
18472,28051
17869,24518
11330,29726
25041,28979
15118,28458
8441,27547
24826,25269
2994,29685
4229,23822
20533,22845
15919,29835
21283,27147
12465,21724
28783,29195
17222,21663
9747,17319
12367,15203
9872,12044
15959,21665
5345,28691
1332,13807
3241,23660
1976,4933
14375,28857
15039,23777
16479,22378
28036,29337
28650,28795
25755,29790
18593,22052
5370,13220
25698,26223
13714,16867
14829,25564
15877,20217
19702,25041
25658,27578
16557,19088
12710,25072
27030,28509
14767,25113
29356,29495
24282,28301
1737,8219
22185,22538
14924,17302
26527,27841
28424,29456
15809,20684
4146,17945
20348,26787
1901,27177
22768,29227
7189,22065
2420,24632
17188,27038
6348,17250
18922,24121
11989,26207
12448,15425
23284,28781
1558,21913
18703,28705
14442,29904
23962,25472
17391,27082
23521,28987
4334,23163
10099,21602
13422,18161
20114,21588
29807,29890
1357,7131
14302,26042
26200,29371
10305,15820
25872,25920
14018,22443
10701,15515
7220,23213
25992,28043
24664,28997
1986,7123
3197,12273
4626,26089
8352,21952
1214,1746
6590,25446
4724,5353
19204,27400
3651,12013
15930,28836
3472,3800
24200,24490
18701,22447
29666,29807
29309,29906
29746,29959
26832,28594
12092,29143
12713,23431
9496,20541
371,6989
3788,19541
9850,22924
3718,26746
15798,19302
21807,22922
16689,20057
5469,15172
9049,29303
9140,12918
27184,29506
20122,26065
29369,29386
5709,26204
20060,28619
17316,24338
8049,19512
7564,13792
10263,23231
21118,24789
1484,6054
26649,27717
23746,25358
26507,28566
21048,23857
1121,15882
11683,23194
24701,25993
18228,19510
5562,14600
19495,28255
6779,13452
14490,22066
3726,26136
12075,18400
11359,14687
24038,26666
23358,27635
21217,21478
9571,21684
9492,24572
6366,10829
27841,28019
21596,25137
12684,28286
27837,29102
23677,27040
22975,25041
17385,21484
17674,18360
6181,24988
21841,25470
2068,10781
3633,16252
21705,21913
17254,19185
1346,25468
12660,27823
13180,17305
7066,22224
9971,11054
4440,11838
22687,24628
1685,3940
14023,18325
13502,20021
27248,28386
3848,19384
19421,27538
29063,29729
16510,23766
13710,21065
21831,28064
14572,18234
19588,29711
1609,3139
1686,12473
28361,28934
1851,11063
18106,22988
27385,29033
13959,24216
10135,10157
21680,27507
26274,28675
7029,22277
15837,21269
24717,29749
24796,26121
7396,8168
19643,28848
3604,12175
4900,6627
28933,29841
18153,28542
11287,14186
877,22320
15763,24540
6288,25908
28664,29515
6361,28076
16510,21024
134,18240
12396,18661
13019,28401
20817,27619
20392,22037
23128,25850
455,28226
5913,27882
2657,23531
7498,17318
16716,25906
23489,24904
25658,29232
4367,10305
27535,28347
29432,29686
11222,16393
836,22759
15121,19321
25288,29747
9999,10621
20823,28429
28690,28724
2325,3544
13845,15834
25589,29185
18565,25676
3605,27823
7711,10387
1549,8353
4653,27587
21933,26203
12083,15283
21807,29148
12706,28685
15270,17535
3213,6248
10216,14810
1455,19882
23225,28783
18494,21176
17270,27734
4488,23761
9075,28548
1309,10409
3369,10703
17915,28744
3106,28176
6596,14204
5105,24590
22872,27226
2860,16974
21849,28248
25971,27504
18826,26658
24643,27652
26054,27736
1389,12759
4103,15376
26175,29292
1066,18933
1222,1486
22910,24478
14844,24006
4927,15453
18564,25118
4319,16964
4365,17360
19780,22427
21614,24064
16274,23032
25754,29766
17295,29661
23406,26204
20107,27610
15946,22405
1064,21062
22652,22890
13544,17307
964,14526
13965,26936
28643,29446
2052,21740
5449,5778
28452,29367
10820,21133
8512,29276
10710,13213
1002,10735
27523,29213
11501,16987
6647,24264
8867,25972
22448,28212
20266,24995
6685,14060
2790,28349
27917,29375
9842,15512
21615,27700
24253,27106
2790,15157
26743,26985
23892,24307
24262,24912
5598,6369
11860,23430
21070,28304
7003,21798
13682,23027
28023,29318
24144,28696
3583,4888
8359,26528
12739,26806
16422,18556
19184,22243
14160,20112
10049,12775
22782,27269
4935,22603
11345,23557
14515,20049
27845,28898
27576,28400
22894,26289
22463,29024
5318,12294
6962,19287
25831,29727
29777,29862
9242,15428
5533,17329
25787,29694
5745,11401
26773,27179
485,7907
9172,13117
4357,15575
28844,29556
10804,17113
17091,21658
20462,26078
29430,29923
7328,17222
9025,21024
10510,19752
13536,28144
29165,29272
6212,23745
2841,17877
3388,22949
21355,25300
25074,29729
27786,27900
11173,22952
5433,8259
7677,20640
17860,25137
18904,28227
8707,25545
387,24450
24576,27485
28812,29846
10020,17711
2639,29573
28551,29467
2791,13933
4334,28514
26549,26837
23250,29659
25951,27163
2900,24913
20035,28795
4917,8249
21576,23639
26461,27162
13299,20036
14554,26147
6803,7556
9525,15562
2061,26325
29975,29993
19191,26494
117,14909
29961,29993
29379,29525
17525,23685
16729,20917
15817,19706
25804,25927
144,29771
22609,25565
19158,22101
10675,24641
26484,27536
14086,28884
25851,26993
19826,23847
12174,16936
9383,28764
17209,26199
11517,24085
13992,26120
12492,19641
26600,29080
7011,19594
10053,18097
15927,27147
2943,8824
937,8676
5742,9913
12900,25982
14465,26823
16679,29661
10091,10917
13378,18976
20823,28493
9377,20572
5796,20163
459,24601
29610,29640
9191,19041
7852,27100
26693,29254
12739,25730
24335,27754
17382,17568
7821,15378
5127,13413
10334,15960
522,17719
24597,26251
7286,16769
29509,29524
6799,21016
8479,18692
171,22093
27696,28841
19489,25032
8224,21322
27071,27847
23598,28526
13981,26023
25130,25889
3724,20032
26142,26780
8927,21662
8942,28024
26499,28453
3631,27114
25180,27869
20646,27283
25384,29390
16604,23103
24077,24847
6166,27578
5187,24674
18217,28008
21855,24988
23274,28912
15306,28295
504,26442
2002,27333
10396,27068
10382,25830
9305,13662
14801,24083
1949,3404
20772,26225
27280,27689
10266,11980
8118,12654
19099,23495
5440,24528
6669,9089
29006,29094
17094,26281
26652,27624
27455,29346
20284,23191
22067,28878
26859,27579
29012,29425
9869,16456
14398,18099
25839,29873
16867,21989
14630,26449
11860,28363
26549,29600
14945,19478
8721,26201
2996,6980
3778,11974
19156,23209
22518,26175
829,28433
19237,20799
14510,28933
4805,20098
20193,28201
24342,28881
25237,25775
28063,29433
29166,29948
13030,18369
20787,21596
23687,25550
17310,26064
3319,11662
27784,27886
9691,18158
11979,25165
28195,29362
28601,29829
26852,28590
25577,29114
4373,16763
11305,25200
18130,24922
1962,25902
19586,21050
27390,29972
6640,25828
8556,12329
26644,27011
8097,26349
1449,17750
13259,20546
4950,20078
106,2989
12325,29997
27240,27624
15004,19442
911,3144
29636,29672
14797,21496
25184,26212
17448,23068
28117,29609
17656,26569
21260,26155
21565,27335
4834,12197
17533,22048
5730,27247
23435,29817
25724,28488
21121,24745
17984,20361
29044,29462
21548,23748
26884,28926
1130,5084
4740,25591
27994,29262
12106,17530
20052,28756
14172,24436
8593,26598
25844,27206
28681,29887
18995,28033
17944,20659
11801,20761
8026,29743
967,26518
12172,13265
13386,29973
26874,28178
14040,23378
6600,8819
23697,29933
13393,29123
10956,29882
18471,22660
3656,7157
17791,21886
7381,26886
17060,24583
26119,26386
6234,25851
22236,25361
11666,12421
18827,19589
29291,29514
29912,29985
9373,29770
8086,10392
13944,16051
2287,27551
8289,26043
26068,27641
2156,13474
19504,29124
10721,28955
4318,29602
10037,21145
21100,24839
5663,14778
15769,26366
10762,23387
7049,19077
18391,18446
24158,26874
8809,22644
18516,25295
7678,29056
15099,24262
8074,26179
12102,17907
7243,14465
14255,26467
7449,24098
6521,13147
22208,27452
1885,19021
24386,24973
28995,29359
13259,27827
22954,23546
7990,24775
19310,22475
1124,4312
6994,26419
11236,13879
18967,23008
21525,28697
23039,23185
13815,23233
11737,27524
28186,28307
18169,21518
27642,28573
621,21497
28334,29963
25946,29838
20495,20903
593,29516
19120,22986
15734,22542
26691,27829
10917,24419
12640,14044
21750,27190
2548,18701
10298,26685
517,9207
23134,24280
22238,24416
25247,26494
13165,29367
16249,18477
9932,20501
12710,21903
25073,25979
3579,23739
2484,15727
28979,29475
8591,12713
14358,22262
16013,29765
12598,19390
11353,23897
20774,29443
15247,27365
15232,19625
10525,23736
2803,9631
28994,29925
28232,28505
28231,28377
20418,25825
3276,26137
26841,27846
25940,27574
14970,26891
25215,27468
6941,20216
23770,27667
23851,28110
28857,29255
28034,28687
12654,25988
3327,16862
29147,29612
16088,28036
12726,27226
27214,29544
6397,12100
20013,23072
23774,26621
18760,20906
22031,29491
4802,7371
456,18546
4743,23489
10089,11129
4113,25445
18129,25884
4096,20838
13793,20952
9977,17582
26000,29483
18216,29826
25215,25407
21177,26946
9738,25103
11253,21981
21190,29393
24337,28905
14382,23733
16093,19288
19074,19356
12054,25972
1264,6273
12076,19998
7593,10368
5019,20450
3594,28202
7269,21081
9297,27514
27468,28455
24620,27885
1375,7850
26648,28103
13630,26132
20348,26423
28981,29633
2848,21924
4211,16092
12477,23133
20702,22419
4166,20146
12802,21249
3383,13038
15141,20387
13895,27549
8707,17385
11286,29668
14573,22802
2758,22611
18168,22996
6318,14461
22671,26039
15394,23059
12911,18536
23245,23529
13870,17115
22839,29551
4946,20058
21617,22566
26950,27044
5055,7202
19041,29154
18437,23700
12007,26826
18756,26631
25554,28708
4165,20548
6966,14488
10766,29924
22182,27111
22428,26856
4229,19451
24652,27832
4059,21496
15697,20297
2900,15726
7700,19418
241,6123
18856,29037
3825,27909
25719,26761
1943,21983
10700,20684
22848,28335
21660,24970
20873,25988
28427,29745
13988,14602
10534,12532
2375,10503
16027,26795
29555,29812
20466,24274
25157,28176
5073,19298
16050,29575
23438,27898
14279,23378
3889,28495
28550,29873
16525,24216
24915,27819
24979,25817
13395,29723
23303,23758
21156,26044
29309,29746
21157,26827
24883,25037
24372,29374
14703,22576
14914,17470
12733,26792
5294,14012
16905,25897
7895,10506
11485,15697
6416,10617
25274,27832
26468,26803
14955,24987
8100,9236
18044,18057
3412,7200
29132,29143
17205,20444
4642,28535
11857,23371
4146,23321
26014,27350
5776,26967
16310,23514
9459,24082
22633,26421
22269,27791
7155,15112
7877,29326
5676,18406
2132,23130
6630,14457
5756,20028
1276,16534
22426,27995
14223,27705
16120,28240
8802,26834
405,17173
22259,28002
25407,29490
6990,13818
13302,27186
22732,27630
6193,12698
26968,29016
402,2299
147,19929
6134,9726
6172,13487
18879,29454
3000,25194
15970,22849
10517,18781
13432,29093
13313,18246
21274,26236
885,17632
6503,13131
4681,9106
13171,17470
29786,29888
13460,24523
22177,28119
21540,28171
5579,10466
15554,29182
20806,28693
25968,27461
16190,26142
17087,17495
6892,13731
9994,25897
12177,23957
8435,26702
28617,29398
3400,7957
24645,26685
23326,23516
15323,27011
2375,27861
17654,18545
16977,19304
19945,20465
9190,24720
21918,24022
29146,29562
28141,29486
28621,28858
13201,13528
11977,29478
28970,29641
15973,21622
19223,20197
3867,19048
6694,16285
16075,23163
8485,8654
7979,18284
19462,20576
12804,26052
18843,21577
8816,24162
3631,5675
9019,25308
3760,18222
22693,22746
2764,26746
7523,20605
21541,25630
20913,25059
1272,7871
16983,19931
4311,16163
24067,26414
22052,29952
24446,29207
17585,22237
10886,29714
28000,28547
11063,24970
941,29191
18939,23328
3697,8634
15409,15411
23561,24697
24715,25546
5883,12622
11533,23545
7127,20235
20609,29441
18349,20794
4611,14994
23057,28337
21187,28580
1766,11972
11013,25962
7835,28083
29958,29981
13901,23093
27283,29114
8042,16741
25564,27848
14541,25376
4353,22198
10561,21182
19528,24682
28531,28797
12126,19296
4663,7344
24358,26873
5421,20974
29094,29903
13356,17611
15010,17904
24583,26534
11917,17337
25523,27542
25471,28379
12969,29714
4035,4919
4967,6321
21589,28779
23683,23904
23969,26423
3363,11351
27698,29278
6900,11233
10930,28340
17181,29373
5522,17459
26056,26337
18870,25294
20012,23278
17860,27707
2124,17447
9253,23925
7593,14466
24374,29612
19579,27931
23131,28967
14229,16468
28381,29258
16148,28459
990,23734
21578,24847
6271,9901
8259,11003
26858,29198
28289,29191
13823,17646
22217,27656
21874,26416
730,15246
3953,22354
20087,23789
24464,27454
21182,21664
21142,27305
4856,20049
8398,18359
4764,21052
29674,29814
19196,20068
19893,25217
10745,19184
19420,24460
19502,21280
5257,8427
16431,26719
15263,20136
8373,25682
15245,17996
6966,9698
25733,26887
9898,13400
27005,29936
17474,19888
9784,17002
13101,16902
7753,10680
955,1999
21899,25061
13105,24926
7141,14243
29204,29726
23533,27978
1425,12637
8585,21306
150,20717
24422,26464
29852,29887
38,2490
12067,27938
29317,29559
27069,27893
26479,27219
5154,14549
5053,19048
5599,7666
5026,15634
12142,17080
12267,17036
8074,14939
5383,25846
21228,26093
8860,27966
22221,26062
19024,24529
7474,27803
17164,25499
17521,19486
6525,12531
26804,29251
24241,24990
16741,29987
18263,26334
24030,25731
26509,28911
24384,25738
29983,29988
17682,20858
10305,11326
9879,10917
24939,29613
9061,12350
25280,25766
26303,27462
14650,18231
1570,10239
10224,22140
24224,27519
21760,22298
9987,15388
62,7107
16196,20727
23849,27858
3975,27214
21,3529
955,1273
125,26443
7823,14888
20547,28050
27007,28497
16292,23670
27460,28199
9712,27457
28348,28707
9052,28033
7147,12198
17092,23864
1947,6340
25602,26830
7945,21958
27627,28538
17111,23827
15898,19389
21557,29019
19704,27518
20966,25410
9711,18565
28018,29485
21203,26685
7324,24599
3731,9376
19056,22944
3824,11325
1033,29364
595,5320
27775,28406
16506,22116
10781,28914
15664,20255
4204,24756
6602,16105
16623,28610
21462,25168
17002,19188
11076,13653
23944,28295
26942,29866
3553,7512
22440,27125
26520,27446
8072,27561
20720,24345
686,3353
7255,21107
16569,25344
16854,22241
22832,26813
23268,25868
3343,29517
11496,17324
25585,26079
5292,5810
24459,29523
28035,28930
9669,25707
4893,6823
19145,19156
29739,29967
7497,19490
11330,22967
13859,29482
4076,12797
5195,8180
25101,29063
262,8845
10427,20697
3899,20953
9048,27748
17579,27426
17578,29701
17662,23742
12721,13658
9605,19882
11067,13131
15811,18519
15088,15135
10155,12593
26997,29240
29010,29074
3873,6339
6942,8662
19498,21390
25923,28551
29633,29746
1381,8905
26202,26810
1064,23698
8308,25156
24586,27626
20135,24399
7287,22666
16594,22983
5223,27829
21532,27627
9374,25177
25170,29480
21590,27502
9688,16402
29825,29849
6798,29850
12282,17105
8597,17920
5049,22122
16683,24620
27573,30000
15820,16971
10063,26720
26757,29690
17562,29111
24878,27316
21699,23485
27704,29958
25832,27482
10764,17154
29341,29499
715,1180
16711,24172
19290,22890
4521,7170
28168,29661
18780,21311
15349,18388
3103,10673
15985,22654
5989,28947
27596,27709
2243,6269
23557,24426
6312,9358
8041,22218
14105,26195
23373,28832
17041,27421
2453,15059
18556,21409
22140,23267
24663,29950
3611,22490
456,8822
11480,29154
13656,18549
821,18595
3069,21754
28722,29016
19801,19939
15301,20068
23887,26102
2127,9557
7971,20101
13511,15980
24601,26611
4986,15566
827,18321
25128,26381
18428,29308
24639,26562
23467,27827
23810,28500
21285,22244
2815,6440
3498,19044
24235,26595
15064,29245
921,23604
18651,23625
3141,8286
3633,21469
18892,27045
19071,21591
26295,26986
13005,23925
3380,18613
25499,28249
26890,27012
11695,25680
5531,20012
4991,7250
14510,25968
17290,20728
21558,27782
4141,24348
17983,23616
28462,29466
11942,24954
8771,18963
1470,11298
13728,14579
8621,20946
12905,16639
5301,5650
13683,19615
2673,6484
2341,3348
28451,29971
17091,27899
1203,12268
6050,22183
8724,23645
24936,25242
14826,27455
5443,15646
6270,18253
11259,13414
21444,27700
17870,28192
16347,19033
23753,29145
10900,27643
16770,24997
19071,23845
12018,29360
19966,26876
28443,29270
22019,29783
18412,19242
28029,28763
28183,28957
14838,15195
24508,29096
27361,28434
17744,22015
4856,20615
22047,28325
3878,7500
22212,26482
27802,29589
22414,23910
12004,29152
16233,23161
7443,15611
6391,22728
7842,23221
515,10303
548,11988
29830,29859
22743,29462
6957,14893
11915,21816
16072,21980
2273,18083
7379,23209
18047,26457
24614,24820
21193,22053
28142,29445
26698,26799
26668,29840
10494,16506
7972,27945
5984,27522
17486,20182
24183,29414
16926,17630
19176,26075
106,3421
8666,18194
2454,11679
14740,27795
3088,23780
25765,26308
11740,20334
11753,25901
6840,23548
6095,17918
24187,28465
26885,29510
12957,16592
29498,29752
22943,26889
547,10202
14442,24866
19556,21779
23507,27782
14678,16408
3794,22866
21766,28298
23025,28475
5014,15418
5365,16124
25392,27490
21587,28777
26242,28092
13684,15881
7650,25739
12867,19526
467,26999
28198,29421
5177,22409
1141,12112
2901,23882
19257,20772
12029,16176
15235,18467
13103,27849
27854,28992
1981,14437
10800,11319
21296,26724
22070,23314
8403,15852
26695,28041
12992,16284
17191,22287
20523,20654
2558,5159
13701,14569
14969,16586
25650,26069
24754,26418
11419,11769
17913,23442
8419,25243
28603,28752
11910,12460
4544,27585
8865,11207
4449,25593
9090,17041
17168,21347
27943,29487
18716,26081
15397,29503
26079,29736
17203,23675
5072,7722
22283,24580
2791,4978
24266,27327
1935,9175
25712,29827
17285,22182
8421,20954
6656,24596
19820,21000
3946,26099
15689,26953
21351,29951
18313,19118
19113,20672
25305,28545
16974,25105
6852,19320
7893,18507
11643,21557
11136,13810
1221,25036
19136,24846
2289,20849
16192,27722
15064,24151
27402,29350
1775,12567
19930,20066
25540,27992
29161,29812
1700,9160
24940,26785
20293,26590
21361,21989
16454,25342
16855,28027
28342,29209
28219,29333
9258,28485
16771,28409
20563,25479
8771,24671
1396,13229
14157,28444
14972,26889
25375,29636
19747,23506
28072,28823
12285,28100
4817,15064
28710,28862
3932,12932
24482,27468
3690,23628
8213,25482
22188,24770
29007,29164
2713,29970
20111,21413
11405,23040
9841,18420
18754,29909
25272,26039
15674,24750
9651,24122
11965,22100
8825,21528
24917,26628
15851,27242
13172,28264
22432,24458
9383,16740
25547,27233
18303,18339
12331,18131
23647,27381
8696,20757
3569,21093
23204,24565
22313,24893
3324,24949
16856,24285
6964,23076
6042,24184
24487,25723
14800,15187
9910,12027
13672,20241
334,23595
11121,14723
17652,22199
